,SRR089705,SRR089706,SRR089707,SRR089708,SRR089709,SRR089710,SRR089711,SRR089712,SRR089713,SRR089714,SRR089715,SRR089716,SRR089717,SRR089719,SRR089722,SRR089730,SRR089731,SRR089733,SRR089748,SRR089749,SRR089750,SRR089751,SRR089752,SRR089753,SRR089754,SRR089755,SRR089756,SRR089757,SRR089817,SRR090126,SRR090129,SRR090130,SRR090131,SRR090133,SRR090135,SRR090142,SRR090144,SRR090155,SRR090156,SRR090158,SRR090159,SRR090198,SRR090206,SRR090209,SRR090210,SRR090211,SRR090212,SRR090213
10,0.03936363101181305,0.1852574027311587,-0.2711897149297486,0.1847025798584256,-0.2528769102177849,-0.01582461032696364,0.02718429266959384,0.10348957000791849,0.14388370072225487,0.04003146539934489,-0.68547392183133,0.02955509025667861,-0.01792727783497544,0.028088381794131558,0.054363294992191065,0.057067061756125276,0.0410032884208454,0.016641368574757787,0.03281075855098767,0.04425356855354546,0.09461894179358507,0.05508659981790462,0.06684660059508239,0.02756684971001633,0.03668239419402008,-0.08029617475227602,0.23992339465856422,-0.029371021167861687,0.021704534832782216,0.07286333630424924,-0.020335458199460768,0.08328221748844294,0.014641699103547158,0.02677107762796299,0.032810758550987695,-0.03712134728976772,-0.031597621635219564,-0.10510594807547288,0.15170511310115242,-0.024903669202797008,-0.04856365305240859,-0.18201223738807698,-0.21049812849379218,0.06276068436531798,-0.14685263551491887,-0.07267932356554774,0.053120314634232474,0.1625465364746306
11,-0.07331572900388876,0.11343504597825996,0.317830394788499,-0.1784555787782164,0.2542613900636659,-0.03905020530516233,-0.02441504687673735,-0.021504546230066587,-0.07029742186735664,-0.045682734980571175,0.21545017667145747,-0.046432829906626914,-0.027139867029532028,-0.05157829141441109,-0.044447832229219414,-0.04542709068715493,-0.10247004751228131,-0.027023866726124224,0.040673076880371035,-0.026778255890525796,-0.07994260003007922,-0.1136837768788372,0.08150480296214686,-0.04560829133167527,-0.050755386946781895,-0.0533756076156225,0.43295144821354326,0.30791483485225024,-0.02474296053754045,0.04454153643895378,-0.014176424830086742,0.10988055498554097,0.05327600192854265,0.03313291604484916,0.040673076880370994,-0.02154627532296441,-0.07179229145626564,-0.0903288309742112,0.23708077900032065,-0.006685027023652007,-0.13006129878967726,-0.27693854541540835,-0.23916612377179802,0.07058354507819277,-0.2905971847282944,-0.20356768541611486,0.10274161650422549,0.08107337335121648
12,-0.4959766554544491,0.5356948210743302,0.2385570074160294,-0.3233360119452534,-0.03745496038572804,-0.08789178916378344,0.024103688221356178,0.006568757829363932,0.0717324894030477,0.04310997023456748,-0.05633634157292258,0.06976350056210423,-0.010199761010656838,0.003529175650563529,0.05115386207963962,0.019145792158557273,0.0805006988792786,-0.05497582109093586,-0.009543452487741189,0.09623561864660221,-0.025726596980893565,0.06586426863912474,0.06435215972247804,0.02596171413999336,0.04264890774826016,-0.3434463661140794,-0.1688996681756482,-0.18991660395230991,0.06794271253847031,0.056755462353454106,0.05335107809052325,-0.02683512964919106,0.014374905053213899,0.04396525011305891,-0.009543452487741189,0.030242592927031298,0.09437663989325845,-0.029493192029547213,-0.11160824790314278,0.05512736681794189,-0.012169374980132874,0.013299160098730861,0.0473861801685459,-0.000595285794510958,0.09053344537328983,-0.011598796306524987,-0.08349690194042797,0.08337517894206155
13,-0.0012540944104650535,0.13857154682999087,-0.20082455763930626,-0.2923833070218725,-0.10782026715310683,0.16361077622646752,-0.01769131552303284,-0.01615440980261258,0.1438837822124489,0.010117343892357366,0.0370775081752292,-0.02745514290857377,0.018212737744968385,0.08310027776012942,0.011946368852242562,-0.07536229040386823,-0.1890602364255789,0.09384113086440649,0.030190085481228,-0.08067549978311243,0.07356834625996737,0.02308884101303801,0.009625396976800938,-0.0703399295116686,0.022927628781916946,0.22074120803294872,-0.11559170965641702,0.1079649213028602,-0.05210310035587063,-0.13330804307538652,-0.0524612702982316,-0.25952554576766956,0.015778452388628877,0.043825476943897525,0.030190085481227945,0.038121545380373476,0.113273631481006,0.6034477102770504,0.0813008088018297,-0.024256837963922973,-0.2337376846358909,-0.1156255705697414,-0.20114156790454524,0.18640840726275393,0.03606001234518259,-0.04782480915076284,-0.10133421166610776,0.08014073363114031
14,-0.5013995060344785,-0.2138104493326332,-0.14386931224912536,-0.11508004249845041,-0.00797778045083268,0.0574527565738416,0.004378720500842321,0.3677153126701185,0.06017323966020523,0.004545059189951869,-0.08739749695482676,-0.019563064675421352,0.017583808788393336,0.009381724413674342,-0.043327031920621255,0.07246519533471053,0.2130750833090495,0.03736130192923807,-0.06053337914498518,0.07860375533905581,0.050222708746852626,0.01700377499026616,-0.01397928976125047,-0.0032498346368248386,-0.03985632160611359,0.18736940593659918,0.06703413399734687,0.24578994641768548,-0.09764404575256175,-0.08922113779721727,-0.008547746180472809,0.0632891827532474,-0.036401456244809505,-0.16496969256328778,-0.06053337914498529,0.0864932921074791,0.10932495685181945,0.11708776725665371,-0.10919335794200775,0.12676852270927275,0.16753664625059067,-0.06131349042602313,0.19272402992630974,-0.06992914328893876,-0.22114747892450026,-0.14426274056254362,0.19238819439956809,-0.23321845227605056
15,0.27693591440633,0.10361289455886183,0.03391986867914811,0.19061838420055716,-0.018146390721390987,-0.043843624116468166,-0.04466362134771302,0.003990707188650447,0.13160909450736719,-0.016933809708707163,0.12616793123707934,-0.05099215278528796,-0.0003593682289386724,-0.0024511087299313116,-0.05180821819619342,-0.019771065395321478,-0.14168752617016367,-0.009114109827176642,-0.010326142015134043,0.001526055038829341,0.02037866188306693,-0.03713879923128681,-0.003950611678297458,-0.08335745545561735,-0.041896681366890696,-0.348046613018336,-0.07106263066276197,-0.1153339480907577,-0.01193014490343931,0.05469813636237079,-0.07437772211400204,0.10094654516115945,-0.05049440724631842,-0.2993999571101532,-0.010326142015134047,0.11195959246155632,0.21485044454359914,0.29038252830665257,-0.3016896966078767,0.1305586325678144,0.12340096261957526,-0.26073624689298114,0.1410748604303299,-0.014686320196346907,-0.34375565544627823,0.039949409981498984,0.2305532713181675,0.15121140226149676
16,-0.47376827724337867,0.09613809653519352,0.020618846050262943,0.7429954883624773,0.046464339385229494,0.016948442572012126,-0.00734431130474904,-0.018067060024949122,0.06624535415441105,-0.033008446096106585,0.11290558962638983,-0.049481758561326764,0.01031917974136487,0.0011420958502989928,-0.019335027725107118,-0.0324969116002278,-0.2881555594558323,0.002940722623278449,0.007529827288036056,-0.05022750904105194,-0.013901770263867012,-0.026782101893804557,0.02228832428041334,-0.021873451798898814,0.0023608332014572195,-0.07632764624260498,-0.023517612478645263,0.15204197212535084,0.001410601431426059,-0.054804260618894624,-0.017867781935840807,-0.09893656317308494,0.011281317444454056,0.06277988236472136,0.007529827288036292,-0.06089507762886002,-0.035569108032808466,0.1295774609520035,0.04459641095370281,-0.08592453540534926,-0.020956100285667023,0.07298563832904909,-0.08674548424955678,-0.018832442331665436,0.04516728956745032,0.03835244636602682,-0.07561609231364547,-0.023197847547025766
17,0.010161058355413973,-0.14952133896112577,0.05109688322867428,0.2094934616102921,0.03817023386257494,-0.035092733478726455,-0.01821100372893845,-0.0787213978384801,0.0049799665830816495,-0.0406499542128481,0.04203192037711635,-0.0425669042526381,0.0035155595324918854,-0.06626025767889145,-0.04303223444890307,-0.0035291263562475276,0.7762490660483522,-0.06932864877074552,-0.04414069915771957,-0.057520901592855056,-0.060192591873940396,-0.09616090331247991,-0.11781069220259842,-0.0022300879085006085,-0.053406200058104175,-0.2363976506840002,-0.0010305940197875146,0.030305164635413988,0.04944566530223268,0.03634006923365616,0.03179570443000654,-0.13676830471349422,0.006985155176528764,0.06514806855529107,-0.04414069915771949,0.028533276617505224,0.07594425555257739,0.22296129477554089,0.05157664185344251,0.031980359515914665,-0.2182485613090971,-0.13198316800633408,-0.10039659661095165,0.15361810199406498,0.06665383477582035,-0.060008384060154726,-0.11592131767913019,0.03680154193192836
18,0.21774389179629627,0.07259421798406648,0.01626763994201708,0.016514529259543147,0.013154274456479376,-0.05085690559169029,-0.020097351602609424,0.7334255492504318,-0.3008836151167694,0.014049814663102338,-0.013684506579646396,0.0784459177051015,-0.0011339123344153781,-0.014521040519759673,0.046088149301175545,-0.030912131885297484,-0.10196890923429654,-0.02061502523662327,0.048601148227548144,-0.005322594530542041,-0.11475768347698644,-0.07282703053446409,-0.09383358250394461,-0.07019687947529744,-0.006124006915837386,-0.30522800972724246,-0.06074929340152377,0.06609573569643806,-0.02318931035654665,-0.10721734317989837,0.016905884241134973,-0.007079209971490058,0.048016902070354806,0.09305527071693992,0.04860114822754817,0.05264682332558812,-0.05907783634842516,0.07634462241112533,-0.02652653866758012,0.07779508825423267,-0.07867931634975231,0.1634597723651338,-0.18784684061940757,0.05720628083037185,0.07626776874734337,-0.012495470133319864,-0.0678723899678926,-0.17908953679725603
19,-0.1361045214212621,0.03428084867506112,0.02071246077635051,0.0642774926779812,0.038859179245790965,-0.056166837125538153,-0.07617180785175372,0.3259601854757943,0.018879051234347268,-0.046780147588992835,0.1399424617444628,-0.120196116651227,-0.00225756697635085,-0.016163446378786077,-0.08108311098837456,-0.16852002915200656,0.03450860260773544,-0.021495987265122463,0.0700156424557227,0.04586912030714995,0.024991760244860352,-0.03307134941576958,-0.2848303045817132,-0.07437440699067019,-0.008445182384047333,0.3459821697467683,0.04780661765718916,-0.4248707104355427,-0.05781069821325137,0.1260770475172579,-0.04371885639004114,-0.03926113457056568,-0.039331047941529376,0.029541818921823865,0.07001564245572259,0.00936464511800894,-0.03159731906744054,-0.15416940747225638,-0.014939363462340385,-0.14965801958683925,-0.030343438895524766,-0.09744514369372337,0.1019379915337832,0.41329562187942964,-0.13974689105660618,0.14940306022632857,-0.0364197072486046,0.2744257795249417
20,0.02110600500134792,-0.1809627500781718,0.0547252985402274,-0.09025394184481257,0.025470977180466307,-0.061052436509508874,0.01661901092709118,0.23588756658839494,0.5466978791415933,-0.01836886803765615,0.06321068617914245,-0.06040895055022015,-0.0051560159526300164,-0.09288209441118556,-0.039870236207773885,0.05524142655830005,-0.0415505523086908,-0.05850960115331862,-0.11460138095446357,0.025600992870950946,-0.04083528078652685,-0.08268110890460664,-0.17674285369460338,0.013526730048930019,-0.0732332391206136,-0.039751572867778716,-0.07216333756195041,0.11557818172812509,0.12906435097878,-0.10194422756577694,0.07139203253991493,0.07147013348411867,-0.014622569042591065,-0.09241427589032038,-0.11460138095446368,-0.06121989339628557,-0.11993250529911287,-0.026392183924628814,0.050614507023244236,0.0003700927122478499,0.0671779785446712,0.14508803121373284,-0.15466423286675077,-0.26105040883224323,0.15798751997029192,-0.1053207242407453,-0.06758193599936901,0.5020540422645571
21,-0.09271075354122331,0.05366805959299527,-0.07200716528784037,0.01856273342874058,-0.03612496781658893,0.05842165197552328,-0.026334288803104185,-0.01797082182732064,-0.4466581995451291,-0.00047276285348781357,0.031725984714497724,-0.12331649259692756,-0.01818964433794272,-0.02377326202803608,-0.024553549952384027,-0.0721854096683294,0.21752973723043248,0.08402696365871556,0.13326271268335035,-0.011682509039130522,0.04732163072748767,-0.027210430492898813,0.3298182309885142,-0.028831176324433716,-0.009534097356814295,0.13886014109067935,-0.12324751272279572,-0.02726922108808462,0.1151249939319474,-0.122443945948494,-0.058131748176884004,0.17233238321840844,0.0384734173791583,-0.13568576711803115,0.13326271268335074,-0.002591446415006157,-0.14393431468616416,0.1161488108243983,-0.15243761472566333,-0.08313867118001533,0.013200268019507102,0.2739490718559197,-0.19504602246518885,-0.18635478998900512,-0.1722445632393227,-0.036875713804089646,0.060927366056774276,0.43426905219217904
22,-0.040893412171378686,-0.1509961782637021,-0.05655734813260474,-0.07073984456455631,-0.014786231171450146,0.060040900940774855,0.0710227612418847,0.16168161819054389,0.05953571670965335,0.015337196309320861,0.014331802492847164,-0.12488430823443061,-0.015584875913875071,-0.02479272099733799,-0.03240424655537771,0.2105752879569069,-0.10430188451606377,0.04214538007346909,-0.04527980833943992,-0.13336557764906795,0.09434268654978226,-0.5158329870394822,0.41093239403638504,0.24646013303842818,-0.007849259313984117,-0.08613138642060952,-0.0191495297410013,-0.10433566139545239,0.3156494837409623,0.06597677294212005,0.07542957271173206,-0.0022133346430073426,-0.04983827403311511,0.06288468853751908,-0.045279808339440085,-0.07166963871868313,0.06373974839918212,-0.013502683913664743,0.03633275489095672,-0.14660920356575877,-0.24397748342717324,-0.06871530121629033,0.2210372382036939,0.05564751476755821,-0.09599423570006059,0.1505977316074528,-0.09735272777629142,-0.05224075676742247
23,-0.12462158546764839,-0.09265829412978004,-0.009286820015825396,0.008384215420582193,-0.013447608290849428,0.10489170733860026,0.06420853162795234,-0.12775282320643813,-0.22849779786949506,0.05340292424666688,0.02479115204758232,0.15302189017449874,-0.004255167523202905,-0.026282069422393504,0.030275635220720545,0.6258890091214216,-0.13984804327352335,0.01104640385907129,0.0636791317408186,0.0002323763229691994,-0.06186523512231406,-0.0073399771155354485,-0.42203739036301685,0.11838105209595147,-0.00027424017246251283,0.03862974338011906,-0.0844314729952421,-0.12416375382942998,0.25459543604094853,-0.039611590850305516,0.08684286935551279,0.13761992855904615,0.022677592062485742,-0.12532859186474898,0.06367913174081868,0.046524892979367405,-0.0812835090794289,0.05258342795647096,-0.05682310480021781,0.0936334253750403,-0.05390800668361502,-0.13591180526277216,-0.19315249554146252,0.13575127428293532,-0.008526085336183181,-0.1054991561772603,0.04334987157694142,0.031422025389552286
24,0.011999263703417688,0.012412968905052106,0.03586667888089755,0.08297660429772953,-0.026866471475276384,-0.3836340078591857,-0.011117559377464097,0.11303156980996756,-0.12967102994678642,0.02539306610634021,-0.02535792326955688,0.01743339223373288,0.014957122821586316,-0.025343631842198226,0.007133591663560049,0.10998646920448533,-0.05615726924710798,-0.17805214293683264,0.0022249265863215142,-0.03048991725375609,-0.10518227697120983,0.14295988671492263,0.10810746391575327,0.017775706968396393,-0.0323583453930342,0.3267878270367628,-0.028133063342139962,0.08236978408700149,-0.10671624068986502,0.26567306545194247,0.2302575322336714,-0.0807441408838771,0.0027054567311968827,0.01401166581069193,0.0022249265863213477,0.023503533152001002,0.11801789599666365,0.021459122793594024,-0.15835986837068478,0.21917724158544907,-0.3789615304536254,-0.2531576905102093,0.032392276951230294,-0.35190657335424674,0.11171432241485517,0.1170515804108474,-0.029371761525662843,0.12328095307845423
25,-0.031749781018323084,0.011597095682531422,-0.001969172930554555,0.06602604850809954,-0.007090356262474604,-0.07994509780891108,0.044215083319278245,-0.03073330616016813,-0.20884361470370874,0.06647593939943976,-0.014085032462034394,0.11780515947635406,-0.001283795915845154,0.01634157386229396,0.09462709668967596,-0.0910510504156824,-0.0759339410917029,-0.044585799633461744,-0.14533838699253918,-0.02874140838211245,0.19911294441579838,-0.2632783867706779,0.02192213566684151,0.21069925377029003,0.03452637868394856,-0.011637474591061115,0.07096052536591901,-0.009071322161562725,-0.26738123212835824,-0.21530772889271768,-0.22290356301217656,0.004583849262528798,-0.10246500030869354,-0.18991729664502363,-0.14533838699253937,0.07573489589262528,0.07479172272961654,-0.0776074325664704,0.0885990877819337,0.2315731447339559,-0.12623100585285407,-0.011434529761424984,0.17503189246749876,0.1896376380047648,0.3949309973743594,-0.24009063588386026,0.1953751708438699,0.25887951660426334
26,-0.025635470794609136,-0.0001461704069642203,-0.002390748112803619,0.059475979575491875,-0.005135125721327072,-0.03956935190767978,-0.014358476011296603,-0.06933802135923935,0.2809381237433829,0.017261483172701243,-0.0053086400806606985,0.13392419183303086,-0.0026115669090829643,0.03356069867139196,0.09641948611205936,-0.3908875944806271,0.03536506966991482,-0.008695570240218158,0.2690804210657973,0.003417259763093478,-0.20405504811276787,-0.25793198392033356,0.019401375848361224,0.05506594010362038,0.10886668584230136,0.16095558592218187,-0.09119873922012318,-0.13445416142434072,0.21113209542491002,-0.17828529507396706,0.1421399896617097,0.18182642840679433,0.029149105371501033,-0.12515189919712447,0.26908042106579727,0.11606091160512665,-0.04004991436987294,-0.09593501857957092,-0.1490767704478858,0.17190512887791443,-0.18349555453903105,-0.049789195922742724,-0.172720833516958,0.0010524549216190168,0.07368648353039453,-0.13206325813548225,0.1678028955220861,-0.26019661331320226
27,-0.026793442557681818,-0.05910717499891092,0.005363948533715525,0.01180910253082824,-0.017154649236035886,0.1844857834060299,-0.02652411354568143,0.12272626731748539,2.4832083879002297e-05,-0.007585861507050777,0.03234192205752641,-0.06461519150246424,0.0031808366394982246,-0.05188906969818529,-0.1945172184107871,0.020141611025438943,-0.01675637048221791,0.08072861715182197,-0.057589765283273864,-0.053894296243619744,-0.1457391905670642,0.23183882880637957,0.2761177556882644,-0.34014227328765434,-0.030604454486317236,0.016094065396455356,-0.004528471078505854,-0.00984214022407217,0.31459488468034336,0.24323081000298752,-0.30217091173530664,0.08912229119118958,-0.07625779756038527,-0.15413021020863998,-0.057589765283273614,0.0066694442902234495,-0.00441973399550555,-0.07969282104454199,-0.06319472675056409,-0.04362454506067261,0.0070994622024021445,-0.23066608721450757,-0.06984412259067946,0.12397450720605079,0.4647509601949944,-0.10545776574435092,0.11085918195845776,-0.050520287253723414
28,-0.039413054275274986,-0.03512396596878785,-0.025201751999778796,-0.02010815503139597,-0.0037972272369388455,0.27172332802698035,0.052970328830665755,0.05879087948793971,-0.19724984278030688,-0.04514400910308714,-0.007328485913061594,0.2178519064709118,0.003741624631346696,-0.06644544841723043,-0.0846704953244288,-0.47949756351176653,-0.05497760888608481,0.05860662644077835,-0.08569942671454625,-0.01657933494318331,0.16153270973050782,0.17119320600129123,-0.26233968295852494,0.4229844036630535,-0.0275901525307128,-0.06782500586349291,-0.008452035143772157,0.10288658434529122,0.3434447704147565,0.16642898968479025,0.0061939159649748166,-0.03805424499151687,-0.007964336526884313,0.017151827146470983,-0.0856994267145465,-0.08437436534136711,-0.004128070510172804,0.015875744573327095,-0.013226938483655842,-0.0015341228620697756,-0.038134161439264985,-0.19714094371887794,0.05378505404608329,-0.1938245309226672,-0.035150887852585376,0.0501217141988924,-0.022439685708539908,0.07360706877062302
